LON,LAT,NUMBER,STREET
-134.5975673,58.3660753,2222,Meadow Ln
-134.6052035,58.366169,10000,Crazy Horse Dr
-134.598543,58.3660215,2275,Meadow Ln
-134.6422346,58.3654973,2320,Fritz Cove Rd
-134.5890708,58.3661682,9400,Glacier Hwy
-134.587181,58.3661726,9362,Lee Smith Dr
-134.598283,58.3658609,2255,Meadow Ln
-134.608257,58.3653784,10013,Crazy Horse Dr
-134.5888422,58.3658211,9320,Glacier Hwy
-134.5830922,58.3657244,9099,Sheiye Way
-134.6410565,58.3649776,2265,Fritz Cove Rd
-134.5840105,58.3655421,2331,Ka-See-An Dr
-134.5833758,58.3653707,9096,Miner Ct
-134.5931804,58.3652312,9462,Brady Pl
-134.583779,58.3648818,9115,Miner Ct
-134.5786724,58.3641012,8800,Glacier Hwy
-134.5873651,58.3642111,9300,Glacier Hwy
-134.5931673,58.3644394,9450,Herbert Pl
-134.5893673,58.3642513,9309,Glacier Hwy
-134.5763612,58.3643382,2285,Trout St
-134.5841047,58.3641796,9190,Lee Smith Dr
-134.5931595,58.3639688,9451,Herbert Pl
-134.5923747,58.363907,2202,Muir St
-134.5774358,58.3640064,2200,Trout St
-134.5882602,58.3637029,9301,Glacier Hwy
-134.5844903,58.3638203,9191,Lee Smith Dr
-134.5948406,58.3636818,2204,Radcliffe Rd
-134.5931545,58.3636731,9418,Berners Ave
-134.5923585,58.3636016,9416,Berners Ave
-134.5751167,58.3635752,8585,Old Dairy Rd
-134.6260728,58.3640311,,
-134.5849466,58.3634631,9190,Glacier Hwy
-134.594855,58.3632337,9475,Berners Ave
-134.5768021,58.3625765,2092,Jordan Ave
-134.5928239,58.3631321,9411,Berners Ave
-134.5837927,58.3632109,9150,Glacier Hwy
-134.5858948,58.3626204,9230,Cessna Dr
-134.5825088,58.3629994,9110,Glacier Hwy
-134.5957639,58.362857,9500,Antler Way
-134.5845563,58.3618983,,
-134.5801691,58.3626938,2093,Jordan Ave
-134.5957541,58.3624035,9503,Antler Way
-134.5734277,58.3624097,8525,Old Dairy Rd
-134.5802393,58.3625445,2093,Jordan Ave
-134.4911055,58.3621093,5905,Churchill Way
-134.586899,58.3619161,2121,Alex Holden Way
-134.585124,58.3619216,,
-134.4914544,58.3618849,5905,Churchill Way
-134.6351916,58.359877,1600,Engineers Cutoff
-134.5851663,58.3616486,,
-134.5855132,58.3615969,9204,Bonnett Way
-134.4919878,58.3616128,5905,Churchill Way
-134.5792909,58.3614252,8895,Mallard St
-134.5771205,58.3614416,8825,Mallard St
-134.576501,58.3614437,8725,Mallard St
-134.5743216,58.3614456,8717,Mallard St
-134.5855573,58.3612898,9203,Bonnett Way
-134.5829805,58.3610661,1800,Shell Simmons Dr
-134.4902347,58.3612428,5905,Churchill Way
-134.4877602,58.3614207,1995,Lemon Creek Rd
-134.5887304,58.3610449,1942,Baker Way
-134.6294431,58.359495,1600,Engineers Cutoff
-134.5876315,58.360992,1975,Alex Holden Way
-134.4886092,58.361287,1991,Lemon Creek Rd
-134.4924165,58.3612508,1915,Churchill Ct
-134.5792844,58.3608517,8916,Teal St
-134.5771166,58.360869,,
-134.5764981,58.3608732,1990,Alpine Ave
-134.5743085,58.3608691,8602,Teal St
-134.570347,58.3607207,8363,Old Dairy Rd
-134.4924448,58.3607456,5868,Churchill Way
-134.5792584,58.3601814,,
-134.6347878,58.3580143,1600,Engineers Cutoff
-134.4924169,58.3604025,1907,Lemon Creek Rd
-134.5557082,58.3592923,8001,Glacier Hwy
-134.4967487,58.360227,5895,Lemon St
-134.4972474,58.3600313,5896,Lund St
-134.5495814,58.3589472,7651,Glacier Hwy
-134.5792305,58.359794,,
-134.5785736,58.3596627,,
-134.4979552,58.3597425,5895,Lund St
-134.5104892,58.359737,1700,Northwood Dr
-134.4931655,58.3596849,1860,Davis Ave
-134.4984175,58.359521,5894,Sunset St
-134.4952556,58.3592656,1830,Davis Ave
-134.495857,58.3590987,1820,Davis Ave
-134.5070052,58.3592815,6042,Gull Way
-134.5775453,58.3586847,,
-134.504416,58.3591754,6022,Gull Way
-134.5652321,58.3585534,,
-134.4966688,58.3588723,1810,Davis Ave
-134.5013093,58.3588931,5902,Montgomery St
-134.6401524,58.3575316,1785,Fritz Cove Rd
-134.4972838,58.3587559,1800,Davis Ave
-134.6424565,58.3576679,10380,Dock St
-134.504969,58.3588672,1201,Brittany Pl
-134.5045139,58.3587466,1200,Brittany Pl
-134.5704512,58.3582931,1873,Shell Simmons Dr
-134.5070098,58.3588701,6041,Gull Way
-134.4936083,58.3583387,1727,Anka St
-134.5668098,58.3576359,8421,Livingston Way
-134.6419953,58.3572461,10385,Dock St
-134.5734836,58.3580479,1700,Crest St
-134.5070022,58.3585839,6030,Chatham Dr
-134.642051,58.356971,10387,Dock St
-134.502472,58.3581051,6000,Gull Way
-134.4930384,58.3577118,5459,Commercial Blvd
-134.5054753,58.358232,6017,Chatham Dr
-134.5070093,58.3581689,6029,Chatham Dr
-134.6438609,58.3563132,1666,Fritz Cove Rd
-134.5031558,58.3578878,6001,Gull Way
-134.5050612,58.3580658,6009,Chatham Dr
-134.5037958,58.3578678,6002,Chatham Dr
-134.5036075,58.3577672,6000,Chatham Dr
-134.5035082,58.3572976,5875,Glacier Hwy
-134.5043423,58.3576192,6001,Chatham Dr
-134.4953099,58.3568343,5594,Aisek St
-134.5062259,58.3572329,1312,Brittany Pl
-134.5068731,58.3571829,1319,Brittany Pl
-134.4938907,58.3567266,1705,Anka St
-134.5068672,58.3570354,1321,Brittany Pl
-134.4988494,58.3565624,5750,Glacier Hwy
-134.4939806,58.3562409,1613,Anka St
-134.5021167,58.356319,5875,Glacier Hwy
-134.4940705,58.3558673,,
-134.4963966,58.3554236,5631,Glacier Hwy
-134.4940437,58.3542919,5541,Glacier Hwy
-134.4954117,58.3536781,5221,Stark St
-134.4925837,58.3542133,5366,Glacier Hwy
-134.4925153,58.3500677,5157,Glacier Hwy
-134.49466,58.3483079,,
-134.4952109,58.3466928,4845,Glacier Hwy
-134.4924703,58.346868,4850,Glacier Hwy
-134.4971884,58.3455263,,
-134.4864609,58.3455132,1602,Laurie Ln
-134.4861149,58.3450913,1512,Ling Ct
-134.487728,58.3450785,4505,Robbie Rd
-134.4869038,58.3448947,1509,Ling Ct
-134.489153,58.3448845,1506,Crest Ct
-134.4877174,58.3445021,4500,Robbie Rd
-134.4891025,58.3445042,1505,Crest Ct
-134.4877023,58.3441061,1402,Mary Ellen Way
-134.4951746,58.3436676,4625,Glacier Hwy
-134.4876908,58.3435805,1401,Mary Ellen Way
-134.4911061,58.3431364,4422,Abby Way
-134.4866632,58.3430137,1303,Tarn Ct
-134.4904249,58.3430597,4470,Hillcrest Ave
-134.4909425,58.3429495,4420,Abby Way
-134.4920107,58.3429624,1012,Craig St
-134.4929372,58.3430478,,
-134.4900616,58.342807,4436,Mountainside Dr
-134.4861587,58.3426243,1302,Tarn Ct
-134.4926509,58.3427335,,
-134.4905067,58.3426185,4410,Abby Way
-134.4915062,58.3425254,4415,Abby Way
-134.4903031,58.3424439,4408,Abby Way
-134.4860506,58.3423412,4466,Mountainside Dr
-134.48779,58.3420988,4455,Mountainside Dr
-134.4910872,58.3422694,4409,Abby Way
-134.4863486,58.3418893,1202,Pike Ct
-134.4869457,58.3417186,4462,Mountainside Dr
-134.488139,58.3416521,4456,Mountainside Dr
-134.4876679,58.3416274,4458,Mountainside Dr
-134.5564851,58.3406109,9240,N Douglas Hwy
-134.4876236,58.3414197,1115,Timberline Ct
-134.4903618,58.3411888,4390,Glacier Hwy
-134.5673316,58.340407,9640,N Douglas Hwy
-134.4894595,58.3408132,4350,Glacier Hwy
-134.5676495,58.3391674,9665,N Douglas Hwy
-134.5556822,58.3393455,9247,N Douglas Hwy
-134.5899642,58.3389024,10600,Horizon Dr
-134.5309661,58.3391123,8300,N Douglas Hwy
-134.5901875,58.3381911,10601,Horizon Dr
-134.5337022,58.3386698,8438,N Douglas Hwy
-134.5327743,58.3385748,,
-134.5309241,58.3376763,8317,N Douglas Hwy
-134.5909717,58.3373418,10460,Sundown Dr
-134.5730038,58.3372231,10001,N Douglas Hwy
-134.5916448,58.3370573,10619,Horizon Dr
-134.594705,58.3367628,10638,Horizon Dr
-134.5906137,58.3363391,,
-134.595548,58.3365323,10641,Misty Ln
-134.5946151,58.336165,10641,Horizon Dr
-134.5952154,58.3360218,10701,Horizon Dr
-134.5902793,58.335602,11000,Sundown Dr
-134.4770652,58.3361267,,
-134.4768585,58.3357573,3750,Glacier Hwy
-134.5052991,58.3348055,7348,N Douglas Hwy
-134.5073795,58.3339031,7357,N Douglas Hwy
-134.471913,58.3343483,133,Wire St
-134.5901223,58.3334633,,
-134.5066528,58.3336723,7337,N Douglas Hwy
-134.473122,58.3337527,105,Wire St
-134.5006188,58.3328292,7070,N Douglas Hwy
-134.4981489,58.331767,6924,N Douglas Hwy
-134.4998401,58.3309506,1004,Wee Burn Dr
-134.4724884,58.3304427,3231,Glacier Hwy
-134.4989609,58.3308357,1003,Wee Burn Dr
-134.4695271,58.3305692,3241,Hospital Dr
-134.4987847,58.3306473,1001,Wee Burn Dr
-134.4728653,58.3304993,3301,Glacier Hwy
-134.4717876,58.3305699,3303,Glacier Hwy
-134.4993774,58.3301263,1007,Wee Burn Dr
-134.4691268,58.3299083,3245,Hospital Dr
-134.4746746,58.3295363,3159,Channel Dr
-134.4735583,58.3295615,3159,Channel Dr
-134.500828,58.3296654,6758,Marguerite St
-134.4731351,58.3292389,3159,Channel Dr
-134.5010157,58.3291332,1101,Wee Burn Dr
-134.4716656,58.3289264,3146,Channel Dr
-134.5019215,58.3288196,1104,Wee Burn Dr
-134.5012096,58.3287586,1103,Wee Burn Dr
-134.490794,58.3282385,6550,N Douglas Hwy
-134.5019209,58.3285885,1108,Wee Burn Dr
-134.4957473,58.3281279,1010,Bonnie Doon Dr
-134.4617552,58.3268818,2750,Egan Dr
-134.4922232,58.3275348,6525,N Douglas Hwy
-134.495438,58.3276328,6709,Marguerite St
-134.4662391,58.3271323,3100,Channel Dr
-134.495486,58.3271322,1016,Bonnie Doon Dr
-134.4665098,58.3265133,2697,Channel Dr
-134.4650706,58.3262268,2697,Channel Dr
-134.4551176,58.3227467,,
-134.4540403,58.3216347,2280,Channel Vista Dr
-134.4704285,58.3174121,5520,N Douglas Hwy
-134.4474102,58.3152126,1801,Glacier Hwy
-134.4454802,58.3133322,,
-134.4388371,58.3107586,2030,Glacier Ave
-134.4417088,58.3109222,1439,Glacier Hwy
-134.4406585,58.3109313,,
-134.4394635,58.3096657,,
-134.4392287,58.3096301,,
-134.4323552,58.3080631,,
-134.4332351,58.3077812,1800,Glacier Ave
-134.4327176,58.307641,105,Ross Way
-134.4329645,58.307487,100,Ross Way
-134.4315276,58.3075117,232,Behrends Ave
-134.4220028,58.3069435,1754,Evergreen Ave
-134.4253534,58.3072031,115,Ash St
-134.4265018,58.3072373,411,Coleman St
-134.4247847,58.3071163,,
-134.429726,58.3069261,204,Behrends Ave
-134.426123,58.3068837,313,Coleman St
-134.4253982,58.3068234,401,Angus Way
-134.4287995,58.3068994,229,Highland Dr
-134.4331447,58.3065098,,
-134.4247377,58.3068179,1703,Willow Dr
-134.4277622,58.3068276,301,Highland Dr
-134.4274672,58.3068073,305,Highland Dr
-134.4223036,58.3066307,1750,Evergreen Ave
-134.4294535,58.3067201,180,Behrends Ave
-134.4310605,58.3066331,1718,Glacier Ave
-134.4301645,58.3065926,201,Behrends Ave
-134.4241604,58.3065907,1705,Willow Dr
-134.4281216,58.3065566,230,Highland Dr
-134.4297291,58.3065105,181,Behrends Ave
-134.4252571,58.3065337,,
-134.4271111,58.306505,,
-134.4295264,58.3064038,177,Behrends Ave
-134.4218354,58.3063315,1765,Evergreen Ave
-134.4212943,58.3063116,1775,Evergreen Ave
-134.4240799,58.3063405,1627,Evergreen Ave
-134.407818,58.3054074,,
-134.4310385,58.3060761,1711,Glacier Ave
-134.4300735,58.306185,1700,Glacier Ave
-134.4296278,58.3061388,104,Highland Dr
-134.4227343,58.3058612,1567,Evergreen Ave
-134.4249144,58.3058736,640,Hemlock St
-134.4253531,58.3057975,104,Troy Ave
-134.4224109,58.3058058,1567,Evergreen Ave
-134.4233774,58.3057908,545,Hemlock St
-134.4304829,58.3056221,1255,Glacier Ave
-134.4109395,58.3056263,863,Basin Rd
-134.4208848,58.3055166,430,Hermit St
-134.4249114,58.3055836,649,Hemlock St
-134.4222603,58.3054441,570,Alder St
-134.4256566,58.305498,109,Troy Ave
-134.4108155,58.3055258,853,Basin Rd
-134.4114268,58.3054637,850,Basin Rd
-134.4308442,58.3054273,1255,Glacier Ave
-134.4212062,58.3053102,1502,Evergreen Ave
-134.4219715,58.3052956,570,Seater St
-134.4200539,58.3052012,300,Hermit St
-134.4215613,58.3053385,1502,Evergreen Ave
-134.4206498,58.3051105,1401,Martin Rd
-134.4255116,58.3052441,100,Parks St
-134.4229443,58.3047192,601,Seater St
-134.4181511,58.3050706,236,Irwin St
-134.4183946,58.3050881,236,Irwin St
-134.4248996,58.3049832,628,Seater St
-134.4042577,58.3050831,537,Nelson St
-134.4187228,58.3049503,310,Irwin St
-134.4184602,58.304927,310,Irwin St
-134.4045893,58.3049296,823,Sixth St
-134.4202718,58.3047669,1309,Martin Rd
-134.4266467,58.3047467,1600,Glacier Ave
-134.4059672,58.3047864,706,Sixth St
-134.4075427,58.304688,623,Basin Rd
-134.4049245,58.3047653,536,Park St
-134.4086448,58.3046978,,
-134.4063485,58.3046735,634,Sixth St
-134.4168481,58.3044902,,
-134.4177542,58.3044569,300,W Eleventh St
-134.4192375,58.3046185,332,W Twelfth St
-134.4102255,58.3045331,401,Eighth St
-134.4056348,58.3045872,535,Kennedy St
-134.4045021,58.3045145,740,Fifth St
-134.4039908,58.3045702,525,Park St
-134.4262379,58.3045518,1508,Glacier Ave
-134.4070131,58.304541,615,East St
-134.4197848,58.3044878,410,W Twelfth St
-134.420034,58.3044393,420,W Twelfth St
-134.4167119,58.3044134,969,Goldbelt Ave
-134.4226511,58.3041212,601,Seater St
-134.4082885,58.3045244,,
-134.4108161,58.3043464,730,Gold St
-134.4091608,58.3044621,434,Seventh St
-134.4171476,58.3041695,,
-134.4189438,58.3043757,335,W Twelfth St
-134.4069334,58.3044251,604,Sixth St
-134.4038162,58.3044501,437,Park St
-134.4059019,58.3044041,635,Sixth St
-134.4180891,58.3042781,316,W Eleventh St
-134.4256045,58.3043098,1500,Glacier Ave
-134.4085433,58.3044148,633,Harris St
-134.407405,58.3043481,538,Sixth St
-134.4099227,58.3043172,709,Gold St
-134.4192671,58.3042632,,
-134.4065535,58.3042892,611,Sixth St
-134.4088135,58.3042518,419,Seventh St
-134.404054,58.3042469,739,Fifth St
-134.4194407,58.304204,411,W Twelfth St
-134.410307,58.3042034,700,Gold St
-134.4165813,58.3041583,943,Calhoun Ave
-134.4050593,58.3042468,501,Kennedy St
-134.4186758,58.3041529,1117,A St
-134.4080874,58.3041576,510,Sixth St
-134.425301,58.3040146,1420,Glacier Ave
-134.4176127,58.3041046,1038,Capital Ave
-134.4070441,58.3041432,534,East St
-134.4054322,58.3041319,504,Kennedy St
-134.409481,58.3040495,633,Gold St
-134.4189779,58.3040314,400,W Eleventh St
-134.4084675,58.3040463,614,Harris St
-134.4048692,58.3041289,439,Kennedy St
-134.4048005,58.3040877,435,Kennedy St
-134.4098589,58.3039353,638,Gold St
-134.4037385,58.3039582,,
-134.4053141,58.3039506,440,Kennedy St
-134.4076857,58.3039524,535,Harris St
-134.4245831,58.3037369,601,Seater St
-134.4061536,58.3039465,604,Fifth St
-134.4153668,58.303924,900,Goldbelt Ave
-134.4066179,58.3038866,534,Fifth St
-134.4175034,58.3038301,1018,Capital Ave
-134.4091404,58.303844,404,Sixth St
-134.4196708,58.3037908,400,W Eleventh St
-134.405753,58.3038175,,
-134.4080197,58.3037774,415,Sixth St
-134.417606,58.303751,1018,Capital Ave
-134.4032654,58.3037757,,
-134.4150888,58.3037741,840,Goldbelt Ave
-134.4105372,58.3037348,629,N Franklin St
-134.4047701,58.3037277,418,Kennedy St
-134.4009568,58.3009664,,
-134.4158882,58.3036908,911,Calhoun Ave
-134.4199921,58.3036799,1116,B St
-134.4209779,58.3036705,1123,C St
-134.4152593,58.3036909,839,Dixon St
-134.413386,58.3036013,102,Seventh St
-134.4072977,58.3036841,504,Fifth St
-134.4179958,58.3036152,338,W Tenth St
-134.4109171,58.3036211,227,Seventh St
-134.4094334,58.3036787,604,Gold St
-134.4062571,58.3036704,531,Fifth St
-134.4213024,58.3035601,603,W Twelfth St
-134.4137594,58.303513,101,Goldbelt Ave
-134.4086941,58.303575,415,Sixth St
-134.4076764,58.3035712,416,Fifth St
-134.4039423,58.3035739,,
-134.410197,58.3035291,605,N Franklin St
-134.415605,58.303547,820,Dixon St
-134.4183079,58.3034982,410,W Tenth St
-134.4193006,58.3034941,437,W Eleventh St
-134.4144772,58.303517,802,Goldbelt Ave
-134.4052513,58.3035088,604,Fourth St
-134.4163031,58.3035119,904,Calhoun Ave
-134.4206875,58.3034387,1109,C St
-134.4090767,58.3034619,532,Gold St
-134.4157563,58.3034759,835,Calhoun Ave
-134.404325,58.303461,,
-134.4115991,58.3034217,213,Seventh St
-134.4105254,58.3034434,238,Sixth St
-134.4175083,58.3034178,923,A St
-134.4196237,58.3033825,1030,B St
-134.4069208,58.3034738,503,Fifth St
-134.4147609,58.3033914,801,Dixon St
-134.4083554,58.3033698,400,Fifth St
-134.42101,58.3033278,604,W Eleventh St
-134.4219955,58.3033201,635,W Twelfth St
-134.4171978,58.303384,925,Capital Ave
-134.4120858,58.3033868,638,Seward St
-134.417626,58.3033187,923,A St
-134.4161171,58.3033217,836,Calhoun Ave
-134.4130614,58.3033459,707,Main St
-134.4073167,58.3033564,438,Harris St
-134.4190165,58.3032648,1003,B St
-134.4058606,58.3033301,400,East St
-134.4151156,58.3032555,808,Dixon St
-134.4223161,58.3032091,1120,D St
-134.4087384,58.3032564,340,Fifth St
-134.4050047,58.3032581,603,Fourth St
-134.415343,58.3031946,214,W Eighth St
-134.4180134,58.3032572,926,A St
-134.41126,58.3032138,202,Sixth St
-134.4134516,58.3032264,712,Main St
-134.4144006,58.3031746,725,Dixon St
-134.4172617,58.3033093,925,Capital Ave
-134.4193962,58.3031994,1002,B St
-134.4203191,58.3031421,1037,C St
-134.4171561,58.3031473,330,W Ninth St
-134.4063099,58.3031943,401,Harris St
-134.4116424,58.3031015,132,Sixth St
-134.4053819,58.3031469,,Fourth St
-134.4217909,58.3031584,1115,D St
-134.4178851,58.3031541,924,A St
-134.4156385,58.3031077,230,W Eighth St
-134.4079947,58.3031557,416,Harris St
-134.4163434,58.3030733,300,W Ninth St
-134.4068962,58.3031014,416,Harris St
-134.4174765,58.3031425,,
-134.4192689,58.303099,502,W Tenth St
-134.4207032,58.3030812,603,W Eleventh St
-134.4146385,58.3029445,,Calhoun Ave
-134.4157565,58.3030208,230,W Eighth St
-134.4241466,58.3029909,1208,Glacier Ave
-134.4230728,58.3030201,1133,Glacier Ave
-134.4131314,58.3030365,640,Main St
-134.4176568,58.3029719,406,W Ninth St
-134.4084036,58.3030503,339,Fifth St
-134.4205763,58.3029783,1026,C St
-134.4185754,58.3029265,429,W Tenth St
-134.4200284,58.302909,540,W Tenth St
-134.4243546,58.3029195,1208,Glacier Ave
-134.4061776,58.3030118,329,Harris St
-134.4178809,58.3028957,414,W Ninth St
-134.4161134,58.3028565,306,W Eighth St
-134.4139737,58.302919,707,Dixon St
-134.4229439,58.3029169,1125,Glacier Ave
-134.4075701,58.3028974,411,Gold St
-134.419034,58.3028963,503,W Tenth St
-134.4169577,58.3028395,333,W Ninth St
-134.4112983,58.3028925,137,Sixth St
-134.423477,58.3027766,809,W Twelfth St
-134.4203518,58.3027982,606,W Tenth St
-134.4122311,58.3028514,108,Sixth St
-134.4064731,58.3028452,433,Fourth St
-134.4149831,58.3026866,716,Calhoun Ave
-134.418332,58.3027377,903,B St
-134.4227196,58.3027374,730,Glacier Ave
-134.4165792,58.3026619,330,W Eighth St
-134.4212681,58.3027391,1025,D St
-134.4238717,58.3026403,1117,F St
-134.4136049,58.3026864,124,W Sixth St
-134.4127764,58.3027213,114,W Sixth St
-134.4172341,58.3026544,401,W Ninth St
-134.4078698,58.3027366,408,Gold St
-134.4186414,58.3026059,506,W Ninth St
-134.4175339,58.3026597,415,W Ninth St
-134.4197018,58.3026459,933,C St
-134.4119594,58.302682,533,Main St
-134.4155545,58.3025585,308,Distin Ave
-134.4215897,58.3026295,1026,D St
-134.4056278,58.302682,516,Third St
-134.4061014,58.3026242,434,Third St
-134.4210429,58.3025585,1011,D St
-134.4139818,58.3026319,633,Calhoun Ave
-134.408629,58.3025827,318,Fourth St
-134.4200435,58.3025519,603,W Tenth St
-134.4132646,58.3024968,124,W Sixth St
-134.4122337,58.3024988,,
-134.4247813,58.3021985,895,W Twelfth St
-134.4195745,58.3025433,923,C St
-134.4170699,58.3025005,825,Capital Ave
-134.4213625,58.3024484,704,W Tenth St
-134.4223494,58.3024416,1021,Glacier Ave
-134.4179944,58.3024444,825,B St
-134.4090104,58.3024707,224,Fourth St
-134.419915,58.3024493,924,C St
-134.4053698,58.3025195,227,Harris St
-134.4194244,58.302424,917,C St
-134.4176834,58.302329,815,B St
-134.4165604,58.3023453,360,Distin Ave
-134.4056568,58.3023568,433,Third St
-134.4066944,58.302375,303,Gold St
-134.4118924,58.3022941,,
-134.4196876,58.3022675,610,W Ninth St
-134.4207356,58.3023131,625,W Tenth St
-134.4082734,58.3023706,339,N Franklin St
-134.419297,58.3023216,907,C St
-134.4172874,58.3023348,825,Capital Ave
-134.4071622,58.3023126,302,Gold St
-134.4145559,58.302262,239,W Seventh St
-134.4096889,58.3022684,206,Fourth St
-134.4150363,58.3022194,303,Distin Ave
-134.4220569,58.3022077,740,W Tenth St
-134.4128202,58.3022309,526,Main St
-134.4122814,58.3021145,520,Main St
-134.421055,58.3022029,709,W Tenth St
-134.4206073,58.3022101,925,D St
-134.417001,58.3021044,700,Capital Ave
-134.4085681,58.3022054,227,Fourth St
-134.417628,58.3022098,809,B St
-134.4193073,58.3014229,,
-134.4064244,58.3022112,233,Gold St
-134.4053136,58.3021515,,
-134.4209272,58.3021009,924,D St
-134.417269,58.30213,,
-134.4204453,58.3020806,923,D St
-134.4115342,58.3020772,430,Main St
-134.4068043,58.3020977,234,Gold St
-134.420093,58.3013357,709,W Ninth St
-134.4092409,58.3020011,211,Fourth St
-134.4207014,58.30192,902,D St
-134.4217496,58.3019617,939,Glacier Ave
-134.4203191,58.3019778,921,D St
-134.4175137,58.301809,700,Capital Ave
-134.4137009,58.3018678,250,Village St
-134.4180995,58.3016081,709,W Ninth St
-134.4096208,58.3018905,123,Fourth St
-134.4048642,58.3018852,432,First St
-134.4216218,58.3018601,923,Glacier Ave
-134.405909,58.3019028,203,Gold St
-134.4111388,58.3018372,114,W Fourth St
-134.4238106,58.3016122,920,W Tenth St
-134.4141336,58.3017612,,
-134.4088986,58.3017959,301,Seward St
-134.4223144,58.3015934,801,W Tenth St
-134.4120673,58.3018177,,
-134.4063327,58.3018163,,
-134.4213962,58.3016814,740,W Ninth St
-134.4103305,58.3017439,123,Fourth St
-134.4056341,58.3017392,123,Gold St
-134.411506,58.3017014,114,W Fourth St
-134.4153412,58.3016653,343,Village St
-134.4070544,58.301639,310,Second St
-134.4091961,58.3016377,,Third St
-134.4084276,58.3016148,213,Third St
-134.4188601,58.3012647,709,W Ninth St
-134.415651,58.3015888,353,Village St
-134.4059879,58.3016125,127,N Franklin St
-134.4151016,58.3015072,320,W Willoughby Ave
-134.4074339,58.3015281,200,N Franklin St
-134.4165671,58.3015541,,
-134.417257,58.3012333,500,W Willoughby Ave
-134.4243884,58.3014079,,
-134.4166914,58.3015218,362,Village St
-134.4099169,58.3015023,123,Fourth St
